Dağıtılan Enerji (MWh),month,year,date,hour,o_clock,season,HourControl
1885.932889242905,10,2020,2020-10-17,12:00:00,12,Autumn,Daytime
1912.7611212155884,10,2020,2020-10-17,13:00:00,13,Autumn,Daytime
1903.0714243324476,10,2020,2020-10-17,14:00:00,14,Autumn,Daytime
1874.4633237662003,10,2020,2020-10-17,15:00:00,15,Autumn,Daytime
1850.043337868847,10,2020,2020-10-17,16:00:00,16,Autumn,Daytime
1836.5760326539469,10,2020,2020-10-17,17:00:00,17,Autumn,Daytime
1901.61601945692,10,2020,2020-10-17,18:00:00,18,Autumn,Daytime
1940.3151384800865,10,2020,2020-10-17,19:00:00,19,Autumn,Night
1844.9642949358752,10,2020,2020-10-17,20:00:00,20,Autumn,Night
1742.6297836062847,10,2020,2020-10-17,21:00:00,21,Autumn,Night
1655.258498701971,10,2020,2020-10-17,22:00:00,22,Autumn,Night
1562.9136585171975,10,2020,2020-10-17,23:00:00,23,Autumn,Night
1437.893019102134,10,2020,2020-10-18,00:00:00,0,Autumn,Night
1323.566419392119,10,2020,2020-10-18,01:00:00,1,Autumn,Night
1237.2021741396766,10,2020,2020-10-18,02:00:00,2,Autumn,Night
1169.3860440705378,10,2020,2020-10-18,03:00:00,3,Autumn,Night
1168.526695385485,10,2020,2020-10-18,04:00:00,4,Autumn,Night
1165.664189883083,10,2020,2020-10-18,05:00:00,5,Autumn,Night
1175.3086232170815,10,2020,2020-10-18,06:00:00,6,Autumn,Night
1132.4330537609412,10,2020,2020-10-18,07:00:00,7,Autumn,Daytime
1217.6126687967042,10,2020,2020-10-18,08:00:00,8,Autumn,Daytime
1399.6229067615552,10,2020,2020-10-18,09:00:00,9,Autumn,Daytime
1527.3379716451584,10,2020,2020-10-18,10:00:00,10,Autumn,Daytime
1615.795421086011,10,2020,2020-10-18,11:00:00,11,Autumn,Daytime
1657.338922043801,10,2020,2020-10-18,12:00:00,12,Autumn,Daytime
1673.9280385672412,10,2020,2020-10-18,13:00:00,13,Autumn,Daytime
1663.0327008871473,10,2020,2020-10-18,14:00:00,14,Autumn,Daytime
1644.6889083290248,10,2020,2020-10-18,15:00:00,15,Autumn,Daytime
1608.111058911632,10,2020,2020-10-18,16:00:00,16,Autumn,Daytime
1598.1753115628458,10,2020,2020-10-18,17:00:00,17,Autumn,Daytime
1707.8376176437314,10,2020,2020-10-18,18:00:00,18,Autumn,Daytime
1790.010798437403,10,2020,2020-10-18,19:00:00,19,Autumn,Night
1722.2949146442002,10,2020,2020-10-18,20:00:00,20,Autumn,Night
1648.5261599022626,10,2020,2020-10-18,21:00:00,21,Autumn,Night
1585.0493192625631,10,2020,2020-10-18,22:00:00,22,Autumn,Night
1493.614910742323,10,2020,2020-10-18,23:00:00,23,Autumn,Night
1378.5427996231872,10,2020,2020-10-19,00:00:00,0,Autumn,Night
1273.2967675106884,10,2020,2020-10-19,01:00:00,1,Autumn,Night
1195.1315322066546,10,2020,2020-10-19,02:00:00,2,Autumn,Night
1161.3235805381687,10,2020,2020-10-19,03:00:00,3,Autumn,Night
1148.1397019754663,10,2020,2020-10-19,04:00:00,4,Autumn,Night
1161.1823317629328,10,2020,2020-10-19,05:00:00,5,Autumn,Night
1225.6337099611842,10,2020,2020-10-19,06:00:00,6,Autumn,Night
1320.1664388092777,10,2020,2020-10-19,07:00:00,7,Autumn,Daytime
1647.140321172617,10,2020,2020-10-19,08:00:00,8,Autumn,Daytime
1838.5190998944172,10,2020,2020-10-19,09:00:00,9,Autumn,Daytime
1925.123425292097,10,2020,2020-10-19,10:00:00,10,Autumn,Daytime
2016.9371953145503,10,2020,2020-10-19,11:00:00,11,Autumn,Daytime
1935.9978385879408,10,2020,2020-10-19,12:00:00,12,Autumn,Daytime
1985.57989749182,10,2020,2020-10-19,13:00:00,13,Autumn,Daytime
2044.8240648661956,10,2020,2020-10-19,14:00:00,14,Autumn,Daytime
2009.1941565695363,10,2020,2020-10-19,15:00:00,15,Autumn,Daytime
1951.1032224065948,10,2020,2020-10-19,16:00:00,16,Autumn,Daytime
1909.4558318982515,10,2020,2020-10-19,17:00:00,17,Autumn,Daytime
1940.5088872094057,10,2020,2020-10-19,18:00:00,18,Autumn,Daytime
1975.8400364214028,10,2020,2020-10-19,19:00:00,19,Autumn,Night
1880.142322153325,10,2020,2020-10-19,20:00:00,20,Autumn,Night
1767.931749251215,10,2020,2020-10-19,21:00:00,21,Autumn,Night
1685.6652734902611,10,2020,2020-10-19,22:00:00,22,Autumn,Night
1583.4990219861493,10,2020,2020-10-19,23:00:00,23,Autumn,Night
1457.41878638772,10,2020,2020-10-20,00:00:00,0,Autumn,Night
1348.192925313463,10,2020,2020-10-20,01:00:00,1,Autumn,Night
1263.534241715376,10,2020,2020-10-20,02:00:00,2,Autumn,Night
1242.471367780643,10,2020,2020-10-20,03:00:00,3,Autumn,Night
1228.2058512140698,10,2020,2020-10-20,04:00:00,4,Autumn,Night
1234.88708914457,10,2020,2020-10-20,05:00:00,5,Autumn,Night
1292.4764704685062,10,2020,2020-10-20,06:00:00,6,Autumn,Night
1365.0641148756758,10,2020,2020-10-20,07:00:00,7,Autumn,Daytime
1663.3054837542304,10,2020,2020-10-20,08:00:00,8,Autumn,Daytime
1855.617891367275,10,2020,2020-10-20,09:00:00,9,Autumn,Daytime
1939.4503475117303,10,2020,2020-10-20,10:00:00,10,Autumn,Daytime
1981.517683715588,10,2020,2020-10-20,11:00:00,11,Autumn,Daytime
1900.9438798453375,10,2020,2020-10-20,12:00:00,12,Autumn,Daytime
1958.2189596639664,10,2020,2020-10-20,13:00:00,13,Autumn,Daytime
1994.782211650234,10,2020,2020-10-20,14:00:00,14,Autumn,Daytime
1956.6089459071256,10,2020,2020-10-20,15:00:00,15,Autumn,Daytime
1930.9278709562743,10,2020,2020-10-20,16:00:00,16,Autumn,Daytime
1918.2729452219428,10,2020,2020-10-20,17:00:00,17,Autumn,Daytime
1958.99872204422,10,2020,2020-10-20,18:00:00,18,Autumn,Daytime
1981.981213161184,10,2020,2020-10-20,19:00:00,19,Autumn,Night
1909.3527821405005,10,2020,2020-10-20,20:00:00,20,Autumn,Night
1797.9265274724698,10,2020,2020-10-20,21:00:00,21,Autumn,Night
1700.0747844506436,10,2020,2020-10-20,22:00:00,22,Autumn,Night
1603.0906614061412,10,2020,2020-10-20,23:00:00,23,Autumn,Night
1449.3961379436255,10,2020,2020-10-21,00:00:00,0,Autumn,Night
1326.0270054904956,10,2020,2020-10-21,01:00:00,1,Autumn,Night
1251.0153195163905,10,2020,2020-10-21,02:00:00,2,Autumn,Night
1228.0430554841005,10,2020,2020-10-21,03:00:00,3,Autumn,Night
1201.7605042291746,10,2020,2020-10-21,04:00:00,4,Autumn,Night
1228.9395468129337,10,2020,2020-10-21,05:00:00,5,Autumn,Night
1281.3006376433111,10,2020,2020-10-21,06:00:00,6,Autumn,Night
1343.3935972275383,10,2020,2020-10-21,07:00:00,7,Autumn,Daytime
1616.0247533656193,10,2020,2020-10-21,08:00:00,8,Autumn,Daytime
1817.2587625264464,10,2020,2020-10-21,09:00:00,9,Autumn,Daytime
1912.4854765587572,10,2020,2020-10-21,10:00:00,10,Autumn,Daytime
1969.833110751412,10,2020,2020-10-21,11:00:00,11,Autumn,Daytime
1888.8653045432195,10,2020,2020-10-21,12:00:00,12,Autumn,Daytime
1927.7555580286776,10,2020,2020-10-21,13:00:00,13,Autumn,Daytime
1933.713097571867,10,2020,2020-10-21,14:00:00,14,Autumn,Daytime
1918.383413270464,10,2020,2020-10-21,15:00:00,15,Autumn,Daytime
1918.972481972664,10,2020,2020-10-21,16:00:00,16,Autumn,Daytime
1911.5558931610367,10,2020,2020-10-21,17:00:00,17,Autumn,Daytime
1950.705627749795,10,2020,2020-10-21,18:00:00,18,Autumn,Daytime
1967.574574868148,10,2020,2020-10-21,19:00:00,19,Autumn,Night
1882.0750590528417,10,2020,2020-10-21,20:00:00,20,Autumn,Night
1774.9227634525246,10,2020,2020-10-21,21:00:00,21,Autumn,Night
1694.788140539329,10,2020,2020-10-21,22:00:00,22,Autumn,Night
1596.2716554872918,10,2020,2020-10-21,23:00:00,23,Autumn,Night
1477.6867557542862,10,2020,2020-10-22,00:00:00,0,Autumn,Night
1355.2555639674183,10,2020,2020-10-22,01:00:00,1,Autumn,Night
1287.2274221127643,10,2020,2020-10-22,02:00:00,2,Autumn,Night
1245.1816411423542,10,2020,2020-10-22,03:00:00,3,Autumn,Night
1235.8595129693863,10,2020,2020-10-22,04:00:00,4,Autumn,Night
1248.6364443217983,10,2020,2020-10-22,05:00:00,5,Autumn,Night
1311.8716533186498,10,2020,2020-10-22,06:00:00,6,Autumn,Night
1388.6798857047413,10,2020,2020-10-22,07:00:00,7,Autumn,Daytime
1646.4506746291684,10,2020,2020-10-22,08:00:00,8,Autumn,Daytime
1805.6186501269772,10,2020,2020-10-22,09:00:00,9,Autumn,Daytime
1871.3271346589631,10,2020,2020-10-22,10:00:00,10,Autumn,Daytime
1942.9415603240045,10,2020,2020-10-22,11:00:00,11,Autumn,Daytime
1880.2053324128387,10,2020,2020-10-22,12:00:00,12,Autumn,Daytime
1931.4561414708144,10,2020,2020-10-22,13:00:00,13,Autumn,Daytime
1979.5397511432889,10,2020,2020-10-22,14:00:00,14,Autumn,Daytime
1940.4941340717128,10,2020,2020-10-22,15:00:00,15,Autumn,Daytime
1923.7903951778208,10,2020,2020-10-22,16:00:00,16,Autumn,Daytime
1906.7030482656903,10,2020,2020-10-22,17:00:00,17,Autumn,Daytime
1960.8023986145697,10,2020,2020-10-22,18:00:00,18,Autumn,Daytime
1986.913654465691,10,2020,2020-10-22,19:00:00,19,Autumn,Night
1902.432312599636,10,2020,2020-10-22,20:00:00,20,Autumn,Night
1801.1677528982077,10,2020,2020-10-22,21:00:00,21,Autumn,Night
1709.5595593562578,10,2020,2020-10-22,22:00:00,22,Autumn,Night
1614.8142419137232,10,2020,2020-10-22,23:00:00,23,Autumn,Night
1474.935999291839,10,2020,2020-10-23,00:00:00,0,Autumn,Night
1358.7086074521055,10,2020,2020-10-23,01:00:00,1,Autumn,Night
1275.485308765618,10,2020,2020-10-23,02:00:00,2,Autumn,Night
1240.0089047520582,10,2020,2020-10-23,03:00:00,3,Autumn,Night
1228.7778103975406,10,2020,2020-10-23,04:00:00,4,Autumn,Night
1233.58348218826,10,2020,2020-10-23,05:00:00,5,Autumn,Night
1292.919089465665,10,2020,2020-10-23,06:00:00,6,Autumn,Night
1372.3914555190863,10,2020,2020-10-23,07:00:00,7,Autumn,Daytime
1630.569373422048,10,2020,2020-10-23,08:00:00,8,Autumn,Daytime
1822.4460538525364,10,2020,2020-10-23,09:00:00,9,Autumn,Daytime
1889.6573004196,10,2020,2020-10-23,10:00:00,10,Autumn,Daytime
1969.3062039994056,10,2020,2020-10-23,11:00:00,11,Autumn,Daytime
1912.2305337206951,10,2020,2020-10-23,12:00:00,12,Autumn,Daytime
1922.0143915903236,10,2020,2020-10-23,13:00:00,13,Autumn,Daytime
1986.3834496038828,10,2020,2020-10-23,14:00:00,14,Autumn,Daytime
1953.306960681812,10,2020,2020-10-23,15:00:00,15,Autumn,Daytime
1930.6471204460647,10,2020,2020-10-23,16:00:00,16,Autumn,Daytime
1918.9692882467527,10,2020,2020-10-23,17:00:00,17,Autumn,Daytime
1981.14297827976,10,2020,2020-10-23,18:00:00,18,Autumn,Daytime
2001.2763247001055,10,2020,2020-10-23,19:00:00,19,Autumn,Night
1882.3030285940777,10,2020,2020-10-23,20:00:00,20,Autumn,Night
1782.1553181562438,10,2020,2020-10-23,21:00:00,21,Autumn,Night
1697.2907083640553,10,2020,2020-10-23,22:00:00,22,Autumn,Night
1600.3042970448294,10,2020,2020-10-23,23:00:00,23,Autumn,Night
1477.309712384645,10,2020,2020-10-24,00:00:00,0,Autumn,Night
1350.7760310276792,10,2020,2020-10-24,01:00:00,1,Autumn,Night
1278.878881750274,10,2020,2020-10-24,02:00:00,2,Autumn,Night
1230.994770223563,10,2020,2020-10-24,03:00:00,3,Autumn,Night
1203.9846850646031,10,2020,2020-10-24,04:00:00,4,Autumn,Night
1208.588291614352,10,2020,2020-10-24,05:00:00,5,Autumn,Night
1258.6661567997787,10,2020,2020-10-24,06:00:00,6,Autumn,Night
1289.780714093028,10,2020,2020-10-24,07:00:00,7,Autumn,Daytime
1482.2231605532468,10,2020,2020-10-24,08:00:00,8,Autumn,Daytime
1675.94856114645,10,2020,2020-10-24,09:00:00,9,Autumn,Daytime
1790.5651704490149,10,2020,2020-10-24,10:00:00,10,Autumn,Daytime
1872.7643677546807,10,2020,2020-10-24,11:00:00,11,Autumn,Daytime
1833.6176659773585,10,2020,2020-10-24,12:00:00,12,Autumn,Daytime
1861.648116992387,10,2020,2020-10-24,13:00:00,13,Autumn,Daytime
1879.3937527282155,10,2020,2020-10-24,14:00:00,14,Autumn,Daytime
1824.3900572934824,10,2020,2020-10-24,15:00:00,15,Autumn,Daytime
1801.97857909515,10,2020,2020-10-24,16:00:00,16,Autumn,Daytime
1784.8713544125806,10,2020,2020-10-24,17:00:00,17,Autumn,Daytime
1875.9983065563488,10,2020,2020-10-24,18:00:00,18,Autumn,Daytime
1908.6465707809843,10,2020,2020-10-24,19:00:00,19,Autumn,Night
1813.1556952296023,10,2020,2020-10-24,20:00:00,20,Autumn,Night
1723.75082241862,10,2020,2020-10-24,21:00:00,21,Autumn,Night
1643.7533465641836,10,2020,2020-10-24,22:00:00,22,Autumn,Night
1543.6967803003386,10,2020,2020-10-24,23:00:00,23,Autumn,Night
1420.3098675001404,10,2020,2020-10-25,00:00:00,0,Autumn,Night
1313.5048954106103,10,2020,2020-10-25,01:00:00,1,Autumn,Night
1222.6832317112166,10,2020,2020-10-25,02:00:00,2,Autumn,Night
1183.719613700432,10,2020,2020-10-25,03:00:00,3,Autumn,Night
1159.9351539379743,10,2020,2020-10-25,04:00:00,4,Autumn,Night
1157.0371786885048,10,2020,2020-10-25,05:00:00,5,Autumn,Night
1172.0179255579696,10,2020,2020-10-25,06:00:00,6,Autumn,Night
1147.031932872625,10,2020,2020-10-25,07:00:00,7,Autumn,Daytime
1201.9369983999889,10,2020,2020-10-25,08:00:00,8,Autumn,Daytime
1343.4656590194948,10,2020,2020-10-25,09:00:00,9,Autumn,Daytime
1473.9214890194944,10,2020,2020-10-25,10:00:00,10,Autumn,Daytime
1570.8704310176993,10,2020,2020-10-25,11:00:00,11,Autumn,Daytime
1593.055846675598,10,2020,2020-10-25,12:00:00,12,Autumn,Daytime
1616.8130657285303,10,2020,2020-10-25,13:00:00,13,Autumn,Daytime
1622.379859503568,10,2020,2020-10-25,14:00:00,14,Autumn,Daytime
1595.5941335805182,10,2020,2020-10-25,15:00:00,15,Autumn,Daytime
1594.647360198718,10,2020,2020-10-25,16:00:00,16,Autumn,Daytime
1619.887641232704,10,2020,2020-10-25,17:00:00,17,Autumn,Daytime
1745.4215104570133,10,2020,2020-10-25,18:00:00,18,Autumn,Daytime
1798.4742589048158,10,2020,2020-10-25,19:00:00,19,Autumn,Night
1737.906506669232,10,2020,2020-10-25,20:00:00,20,Autumn,Night
1642.7474754488403,10,2020,2020-10-25,21:00:00,21,Autumn,Night
1567.0967558159382,10,2020,2020-10-25,22:00:00,22,Autumn,Night
1472.697411591466,10,2020,2020-10-25,23:00:00,23,Autumn,Night
1370.1334173802734,10,2020,2020-10-26,00:00:00,0,Autumn,Night
1257.8634900892334,10,2020,2020-10-26,01:00:00,1,Autumn,Night
1178.2809098580094,10,2020,2020-10-26,02:00:00,2,Autumn,Night
1150.3038330095085,10,2020,2020-10-26,03:00:00,3,Autumn,Night
1144.6904425705952,10,2020,2020-10-26,04:00:00,4,Autumn,Night
1155.7819341053123,10,2020,2020-10-26,05:00:00,5,Autumn,Night
1230.9521897915854,10,2020,2020-10-26,06:00:00,6,Autumn,Night
1320.599328028183,10,2020,2020-10-26,07:00:00,7,Autumn,Daytime
1589.0887936737358,10,2020,2020-10-26,08:00:00,8,Autumn,Daytime
1790.5047874516338,10,2020,2020-10-26,09:00:00,9,Autumn,Daytime
1877.643010305405,10,2020,2020-10-26,10:00:00,10,Autumn,Daytime
1967.9198140361864,10,2020,2020-10-26,11:00:00,11,Autumn,Daytime
1903.559770513567,10,2020,2020-10-26,12:00:00,12,Autumn,Daytime
1948.7006990445764,10,2020,2020-10-26,13:00:00,13,Autumn,Daytime
1995.0914471019528,10,2020,2020-10-26,14:00:00,14,Autumn,Daytime
1967.5318965468457,10,2020,2020-10-26,15:00:00,15,Autumn,Daytime
1953.855322453094,10,2020,2020-10-26,16:00:00,16,Autumn,Daytime
1950.0336058178325,10,2020,2020-10-26,17:00:00,17,Autumn,Daytime
2001.798302835629,10,2020,2020-10-26,18:00:00,18,Autumn,Daytime
1992.217820982164,10,2020,2020-10-26,19:00:00,19,Autumn,Night
1902.6187863560976,10,2020,2020-10-26,20:00:00,20,Autumn,Night
1791.0493242488988,10,2020,2020-10-26,21:00:00,21,Autumn,Night
1695.0197482607696,10,2020,2020-10-26,22:00:00,22,Autumn,Night
1597.0251828613864,10,2020,2020-10-26,23:00:00,23,Autumn,Night
1463.4493363968872,10,2020,2020-10-27,00:00:00,0,Autumn,Night
1356.4056165311772,10,2020,2020-10-27,01:00:00,1,Autumn,Night
1273.646913331702,10,2020,2020-10-27,02:00:00,2,Autumn,Night
1236.2952064630529,10,2020,2020-10-27,03:00:00,3,Autumn,Night
1217.467082184832,10,2020,2020-10-27,04:00:00,4,Autumn,Night
1219.0402433784311,10,2020,2020-10-27,05:00:00,5,Autumn,Night
1265.412457997937,10,2020,2020-10-27,06:00:00,6,Autumn,Night
1345.7495235244842,10,2020,2020-10-27,07:00:00,7,Autumn,Daytime
1607.4985249177223,10,2020,2020-10-27,08:00:00,8,Autumn,Daytime
1800.3469270435237,10,2020,2020-10-27,09:00:00,9,Autumn,Daytime
1855.198319786208,10,2020,2020-10-27,10:00:00,10,Autumn,Daytime
1937.184833274036,10,2020,2020-10-27,11:00:00,11,Autumn,Daytime
1865.6324264963864,10,2020,2020-10-27,12:00:00,12,Autumn,Daytime
1918.781370127982,10,2020,2020-10-27,13:00:00,13,Autumn,Daytime
1964.1061230774983,10,2020,2020-10-27,14:00:00,14,Autumn,Daytime
1919.6073349454944,10,2020,2020-10-27,15:00:00,15,Autumn,Daytime
1907.552095773138,10,2020,2020-10-27,16:00:00,16,Autumn,Daytime
1895.3517372668532,10,2020,2020-10-27,17:00:00,17,Autumn,Daytime
1969.1783067118809,10,2020,2020-10-27,18:00:00,18,Autumn,Daytime
1959.075319317827,10,2020,2020-10-27,19:00:00,19,Autumn,Night
1879.3855726200647,10,2020,2020-10-27,20:00:00,20,Autumn,Night
1780.6664055978435,10,2020,2020-10-27,21:00:00,21,Autumn,Night
1682.908558544421,10,2020,2020-10-27,22:00:00,22,Autumn,Night
1592.070679227154,10,2020,2020-10-27,23:00:00,23,Autumn,Night
1456.52107980235,10,2020,2020-10-28,00:00:00,0,Autumn,Night
1343.1585399620851,10,2020,2020-10-28,01:00:00,1,Autumn,Night
1268.0435466216925,10,2020,2020-10-28,02:00:00,2,Autumn,Night
1235.5515855774752,10,2020,2020-10-28,03:00:00,3,Autumn,Night
1210.3775457927838,10,2020,2020-10-28,04:00:00,4,Autumn,Night
1224.549116091321,10,2020,2020-10-28,05:00:00,5,Autumn,Night
1284.980413296334,10,2020,2020-10-28,06:00:00,6,Autumn,Night
1352.1653145808154,10,2020,2020-10-28,07:00:00,7,Autumn,Daytime
1596.586870305317,10,2020,2020-10-28,08:00:00,8,Autumn,Daytime
1774.3536589035566,10,2020,2020-10-28,09:00:00,9,Autumn,Daytime
1843.3324815554683,10,2020,2020-10-28,10:00:00,10,Autumn,Daytime
1904.310592292317,10,2020,2020-10-28,11:00:00,11,Autumn,Daytime
1824.435053743372,10,2020,2020-10-28,12:00:00,12,Autumn,Daytime
1868.6399212201184,10,2020,2020-10-28,13:00:00,13,Autumn,Daytime
1908.5928250985776,10,2020,2020-10-28,14:00:00,14,Autumn,Daytime
1867.3690988341264,10,2020,2020-10-28,15:00:00,15,Autumn,Daytime
1858.9079940079807,10,2020,2020-10-28,16:00:00,16,Autumn,Daytime
1834.908959174875,10,2020,2020-10-28,17:00:00,17,Autumn,Daytime
1936.7361385129009,10,2020,2020-10-28,18:00:00,18,Autumn,Daytime
1934.781540703696,10,2020,2020-10-28,19:00:00,19,Autumn,Night
1844.800469871814,10,2020,2020-10-28,20:00:00,20,Autumn,Night
1750.5604615343243,10,2020,2020-10-28,21:00:00,21,Autumn,Night
1653.8437510260176,10,2020,2020-10-28,22:00:00,22,Autumn,Night
1556.5898638827327,10,2020,2020-10-28,23:00:00,23,Autumn,Night
1413.352909503483,10,2020,2020-10-29,00:00:00,0,Autumn,Night
1286.5439383227292,10,2020,2020-10-29,01:00:00,1,Autumn,Night
1211.2783709296773,10,2020,2020-10-29,02:00:00,2,Autumn,Night
1181.2656055706293,10,2020,2020-10-29,03:00:00,3,Autumn,Night
1160.8620769024474,10,2020,2020-10-29,04:00:00,4,Autumn,Night
1163.8280258363848,10,2020,2020-10-29,05:00:00,5,Autumn,Night
1187.4808351345991,10,2020,2020-10-29,06:00:00,6,Autumn,Night
1223.2252448044123,10,2020,2020-10-29,07:00:00,7,Autumn,Daytime
1379.2862334970123,10,2020,2020-10-29,08:00:00,8,Autumn,Daytime
1585.634110750611,10,2020,2020-10-29,09:00:00,9,Autumn,Daytime
1748.1685001049989,10,2020,2020-10-29,10:00:00,10,Autumn,Daytime
1828.2678051806647,10,2020,2020-10-29,11:00:00,11,Autumn,Daytime
1783.2444702584332,10,2020,2020-10-29,12:00:00,12,Autumn,Daytime
1759.5849434431757,10,2020,2020-10-29,13:00:00,13,Autumn,Daytime
1752.50349660062,10,2020,2020-10-29,14:00:00,14,Autumn,Daytime
1716.6588362317473,10,2020,2020-10-29,15:00:00,15,Autumn,Daytime
1715.501334639391,10,2020,2020-10-29,16:00:00,16,Autumn,Daytime
1755.8825663543494,10,2020,2020-10-29,17:00:00,17,Autumn,Daytime
1877.4050607704396,10,2020,2020-10-29,18:00:00,18,Autumn,Daytime
1887.2611186120796,10,2020,2020-10-29,19:00:00,19,Autumn,Night
1807.8007437781896,10,2020,2020-10-29,20:00:00,20,Autumn,Night
1717.953748111498,10,2020,2020-10-29,21:00:00,21,Autumn,Night
1630.1246899801256,10,2020,2020-10-29,22:00:00,22,Autumn,Night
1541.7054997613825,10,2020,2020-10-29,23:00:00,23,Autumn,Night
1431.895128286464,10,2020,2020-10-30,00:00:00,0,Autumn,Night
1316.0093810868375,10,2020,2020-10-30,01:00:00,1,Autumn,Night
1238.7196538979078,10,2020,2020-10-30,02:00:00,2,Autumn,Night
1198.4355817984383,10,2020,2020-10-30,03:00:00,3,Autumn,Night
1181.0697905575207,10,2020,2020-10-30,04:00:00,4,Autumn,Night
1199.663849537858,10,2020,2020-10-30,05:00:00,5,Autumn,Night
1261.9593509179092,10,2020,2020-10-30,06:00:00,6,Autumn,Night
1354.4808138076082,10,2020,2020-10-30,07:00:00,7,Autumn,Daytime
1600.8763597160255,10,2020,2020-10-30,08:00:00,8,Autumn,Daytime
1787.795790596129,10,2020,2020-10-30,09:00:00,9,Autumn,Daytime
1850.713119323546,10,2020,2020-10-30,10:00:00,10,Autumn,Daytime
1933.9144323458208,10,2020,2020-10-30,11:00:00,11,Autumn,Daytime
1856.5797215152045,10,2020,2020-10-30,12:00:00,12,Autumn,Daytime
1851.615072897657,10,2020,2020-10-30,13:00:00,13,Autumn,Daytime
1859.7951381770904,10,2020,2020-10-30,14:00:00,14,Autumn,Daytime
1506.4966354302558,10,2020,2020-10-30,15:00:00,15,Autumn,Daytime
1496.8151268866156,10,2020,2020-10-30,16:00:00,16,Autumn,Daytime
1561.539009511473,10,2020,2020-10-30,17:00:00,17,Autumn,Daytime
1661.931803034395,10,2020,2020-10-30,18:00:00,18,Autumn,Daytime
1673.4771500979896,10,2020,2020-10-30,19:00:00,19,Autumn,Night
1631.914579543588,10,2020,2020-10-30,20:00:00,20,Autumn,Night
1578.8137259415946,10,2020,2020-10-30,21:00:00,21,Autumn,Night
1510.9168976225376,10,2020,2020-10-30,22:00:00,22,Autumn,Night
1453.3867779721645,10,2020,2020-10-30,23:00:00,23,Autumn,Night
1371.8189787337185,10,2020,2020-10-31,00:00:00,0,Autumn,Night
1275.816192462254,10,2020,2020-10-31,01:00:00,1,Autumn,Night
1201.830802461595,10,2020,2020-10-31,02:00:00,2,Autumn,Night
1147.451608827766,10,2020,2020-10-31,03:00:00,3,Autumn,Night
1136.4864376925505,10,2020,2020-10-31,04:00:00,4,Autumn,Night
1142.5467175791537,10,2020,2020-10-31,05:00:00,5,Autumn,Night
1181.07810473046,10,2020,2020-10-31,06:00:00,6,Autumn,Night
1217.725547530419,10,2020,2020-10-31,07:00:00,7,Autumn,Daytime
1392.4398168287862,10,2020,2020-10-31,08:00:00,8,Autumn,Daytime
1577.4765842427482,10,2020,2020-10-31,09:00:00,9,Autumn,Daytime
1656.5067714502798,10,2020,2020-10-31,10:00:00,10,Autumn,Daytime
1711.2941848336657,10,2020,2020-10-31,11:00:00,11,Autumn,Daytime
1666.3876400333393,10,2020,2020-10-31,12:00:00,12,Autumn,Daytime
1694.1114973890408,10,2020,2020-10-31,13:00:00,13,Autumn,Daytime
1703.921730781876,10,2020,2020-10-31,14:00:00,14,Autumn,Daytime
1662.97941342463,10,2020,2020-10-31,15:00:00,15,Autumn,Daytime
1652.4235196695408,10,2020,2020-10-31,16:00:00,16,Autumn,Daytime
1677.16396130077,10,2020,2020-10-31,17:00:00,17,Autumn,Daytime
